# "asas_sn_id":446677198160,"ra_deg":201.77454329,"dec_deg":-48.93847568,"catalog_sources":["stellar_main","tic","aavsovsx","morx"]
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
446677198160,2457422.7650141,145.19249789622097,0.062479138473725084,11.054920962202639,0.0004677384026080958,17.72301881264207,1.42,bh053285,bh,G,V
446677198160,2457425.7893058,146.6701628413149,0.08660807937540119,11.04392696911328,0.0006418429957989719,17.368460374243117,1.44,bh054426,bh,G,V
446677198160,2457429.8102561,141.57065444291828,0.08119345526479017,11.082348305283482,0.000623390179764848,17.438553834642356,1.40,bh055825,bh,B,V
446677198160,2457438.8598323,144.10304207999002,0.04677073963091394,11.063098531860781,0.0003527875590590602,18.037420798973855,1.41,bh058509,bh,G,V
446677198160,2457439.8448252,146.9748244378101,0.09895201780290762,11.041674029280944,0.000731802480469216,17.223794757054776,1.34,bh058854,bh,G,V
446677198160,2457440.7113009,147.54091827668597,0.11726859208093314,11.037500199200302,0.0008639356623665385,17.039402115996968,1.35,bh059114,bh,G,V
446677198160,2457445.8283558,146.2708319428767,0.08720250960815287,11.046887075690325,0.0006480125618456697,17.361033934404897,1.44,bh060450,bh,G,V
446677198160,2457448.8337242,145.49225880904845,0.07742204139129745,11.052681688324746,0.0005784114804834822,17.49019484817492,1.38,bh061562,bh,G,V
446677198160,2457452.8423132,145.18520318845376,0.06863257160805368,11.05497551272975,0.0005138307463486378,17.621030714013152,1.32,bh062583,bh,B,V
446677198160,2457456.7531308,141.00222578873138,0.08642111426076265,11.086716483869065,0.0006662022052222505,17.370806739832965,1.42,bh063399,bh,G,V
446677198160,2457458.7601497,151.01345589949273,0.13444300918529858,11.012242288559943,0.000967686652595075,16.891010832302495,1.35,bh064150,bh,G,V
446677198160,2457464.7797744,134.2741044960021,0.15414164257478655,11.13980074289129,0.0012477853737854177,16.74255643709341,1.31,bh065631,bh,B,V
446677198160,2457468.713748,139.34477289487324,0.1281930077437772,11.09955469929753,0.0009999673680876197,16.942695550320376,1.42,bh067442,bh,B,V
446677198160,2457475.8643706,151.1590840778578,0.14304055374906666,11.011195775214045,0.0010285776982522717,16.823708436857697,1.35,bh069402,bh,G,V
446677198160,2457477.7418196,141.48610868738237,0.10397632690505289,11.082996898798498,0.00079879040906866,17.170020215257022,1.42,bh070090,bh,G,V
446677198160,2457479.8295082,147.75056595758653,0.10211997088847424,11.03595852172029,0.0007512659436370688,17.189579687859162,1.39,bh070852,bh,G,V
446677198160,2457480.6997298,139.26154060304722,0.1065941252444612,11.100203416221381,0.0008319826070559034,17.143023218822492,1.36,bh071069,bh,G,V
446677198160,2457486.6690781,143.26103875609908,0.04886410319135166,11.069461164983757,0.0003707438959255232,17.989881562372908,1.44,bh072495,bh,G,V
446677198160,2457523.6728753,143.45794452069296,0.11138101594543134,11.067969894690373,0.0008439150727016974,17.09532845636553,1.66,bh073177,bh,B,V
446677198160,2457536.7480549,140.38310076583687,0.10305380238708381,11.091494327444822,0.00079792369582647,17.179696342125812,1.39,bh075338,bh,G,V
446677198160,2457548.7340503,152.8049519396278,0.14830504430521949,10.999437832968738,0.0010549470620432409,16.78446658629033,1.53,bh077449,bh,G,V
446677198160,2457557.6390644,155.92324754412388,0.1784256192251197,10.97750422546991,0.0012438228007481972,16.58371336205653,1.34,bh079194,bh,G,V
446677198160,2457561.6397138,144.48784161526058,0.09620880177948513,11.060203145636084,0.0007237618291882186,17.254319379138543,1.44,bh080944,bh,G,V
446677198160,2457566.6563828,153.74948938910234,0.1551581923912131,10.992747199184754,0.0010969155721491301,16.735419615220884,1.31,bh082049,bh,G,V
446677198160,2457569.6084467,154.33928062042685,0.16152881744736547,10.98859022536626,0.0011375898660887368,16.691731359641977,1.60,bh083326,bh,G,V
446677198160,2457576.6471875,134.67285949645867,0.14898999593881884,11.13658120063182,0.0012025113921624586,16.779463622888354,1.52,bh084632,bh,G,V
446677198160,2457586.539402,130.64462195256488,0.22127271030284437,11.169552563281286,0.0018409775462008453,16.350036755104846,1.60,bh086272,bh,B,V
446677198160,2457587.5514695,144.63315570950556,0.08412835103252833,11.0591117493838,0.0006322468687721215,17.40000045227738,1.44,bh086647,bh,G,V
446677198160,2457593.6110864,138.02848520330934,0.1304362870603397,11.109859599926665,0.001027168940402704,16.92386032397225,1.41,bh088348,bh,B,V
446677198160,2457597.600501,72.11528670797836,0.41473478750040466,11.814713068334763,0.0062510835447567295,15.667930231081794,1.42,bh089326,bh,B,V
446677198160,2457598.5968799,157.94801002093595,0.18534185746698395,10.963496007963942,0.0012754737504972636,16.542422615831974,1.37,bh089751,bh,B,V
446677198160,2457603.5224725,139.1957980322535,0.11033100268842282,11.100716091455444,0.0008615562008158501,17.10561248101221,1.35,bh091459,bh,G,V
446677198160,2457606.5512383,148.94747855508012,0.11428158693540198,11.027198515278203,0.0008339793156565379,17.067415737560335,1.41,bh092745,bh,G,V
446677198160,2457609.5371099,149.13277430887823,0.11682633969322316,11.025848661790981,0.0008514905756225862,17.04350446880396,1.38,bh093972,bh,G,V
446677198160,2457615.5110699,144.19185734425716,0.07923593244686562,11.062429564416728,0.0005973015058927803,17.465050961026765,1.45,bh095909,bh,B,V
446677198160,2457618.5361261,147.03854327071662,0.12622374513742635,11.041203425883324,0.0009330867942758472,16.95950373913019,1.36,bh097170,bh,G,V
446677198160,2457620.5472979,139.33729778532862,0.13443635487638436,11.09961294486065,0.0010487247493262955,16.89106457256726,1.77,bh097975,bh,G,V
