# "asas_sn_id":661427692062,"ra_deg":184.17896,"dec_deg":-45.86747,"catalog_sources":["aavsovsx"]
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
661427692062,2456784.6075446,539.9473936137096,0.2824474125734279,9.628902781701251,0.0005685888306457327,16.085012392094765,2.19,bf002407,bf,G,V
661427692062,2456785.6027491,365.9580972980731,0.66342875423786,10.051203002192429,0.001970493934830898,15.157870666869147,2.79,bf002746,bf,G,V
661427692062,2456790.606766,578.2303447993987,0.44873018077899096,9.554529206618263,0.0008435223105907989,15.5823931927383,1.59,bf004158,bf,B,V
661427692062,2456792.5975468,546.2082437622536,0.3291847814931777,9.616385778183101,0.0006550789908198873,15.918757020721797,1.74,bf004854,bf,B,V
661427692062,2456793.6021898,569.5120737752993,0.41374051701150616,9.571024065400152,0.0007896548185400055,15.670536261652684,1.68,bf005166,bf,G,V
661427692062,2456794.6048538,575.7787247939114,0.4338937740698742,9.55914237071701,0.0008191057556634503,15.618897847441822,1.49,bf005320,bf,B,V
661427692062,2456795.5994337,513.3447311246755,0.05760936806254977,9.683758632360055,0.00012198211948463589,17.81112361536817,1.61,bf005660,bf,B,V
661427692062,2456796.5935425,591.0212042874032,0.4822169893883199,9.530773748253726,0.000886852955032319,15.50425012542311,1.55,bf006019,bf,G,V
661427692062,2456797.5885255,365.4429528905606,0.6654238505866731,10.052732425827402,0.0019792057512531976,15.154610485931697,1.52,bf006398,bf,B,V
661427692062,2456798.6006398,538.085444148073,0.2717171704698271,9.632653294460564,0.0005488807655414057,16.12706368514898,2.09,bf006628,bf,G,V
661427692062,2456803.6029178,489.0968190679934,0.2727562934531069,9.736294308727892,0.0006061667556521795,16.122919443459782,1.99,bf007093,bf,B,V
661427692062,2456805.5816931,571.0326039747575,0.4139779482849517,9.568129140373115,0.0007880040957598349,15.669913374167141,1.62,bf007696,bf,G,V
661427692062,2456808.6202319,563.5847411991178,0.39388041703562965,9.582383338840353,0.0007596566350808013,15.72394542099391,2.13,bf008239,bf,G,V
661427692062,2456809.5623989,571.4869661221477,0.41556483753554935,9.567265579743763,0.0007903958220250687,15.665759410698483,1.98,bf008626,bf,G,V
661427692062,2456810.5651914,579.2241937643018,0.4420045020627046,9.552664670202368,0.0008294537440378645,15.598789661418284,1.61,bf009055,bf,G,V
661427692062,2456814.548125,543.4981516214887,0.30178696968684976,9.621786225926492,0.0006035518499894767,16.01310518310375,1.43,bf010029,bf,G,V
661427692062,2456816.5612927,530.3672832517883,0.23470905102728581,9.648339589731133,0.00048102238162415996,16.28603179989549,2.36,bf010589,bf,B,V
661427692062,2456818.5451345,533.6193790677304,0.2672288445531677,9.641702421635962,0.0005443320591005187,16.145148058998185,2.18,bf011358,bf,G,V
661427692062,2456827.5531062,397.4268732264445,0.5893638649736599,9.961638329745526,0.001611901307804854,15.286397631415864,1.60,bf012556,bf,B,V
661427692062,2456828.5937659,564.572187372542,0.3903209737589581,9.580482705502266,0.0007514750770372461,15.733801672256764,1.46,bf012977,bf,G,V
661427692062,2456830.4780298,584.3056792283829,0.4646674315854847,9.543181135748162,0.0008643990862258927,15.544500808769751,1.48,bf013620,bf,G,V
661427692062,2456833.5262782,500.39440300395466,0.21091072528380125,9.711500296038732,0.00045814019296723844,16.402109730801243,1.49,bf014793,bf,G,V
661427692062,2456837.5328739,586.3385802759111,0.4650089608842783,9.539410226748618,0.0008620352467041438,15.543703088736478,1.61,bf015841,bf,G,V
661427692062,2456840.5272838,600.1892640364077,0.5078765247785586,9.51406084786891,0.0009197760338691635,15.447961045670972,1.58,bf016961,bf,G,V
661427692062,2456842.5070886,241.7629149341335,0.9047984994515295,10.50130719623526,0.004067938335813662,14.820976714503642,1.52,bf017751,bf,B,V
661427692062,2456847.5697761,524.2273219371992,0.19600950228452235,9.66098227458276,0.00040641492328880507,16.481663578937525,1.51,bf019183,bf,B,V
661427692062,2456849.5820175,516.9236104876895,0.14947504512431195,9.676215481960302,0.0003143073209247248,16.775934660678676,1.52,bf020024,bf,G,V
661427692062,2456850.6114074,545.3741400188565,0.33818050858401416,9.618045051587373,0.0006740097895322663,15.88948496135312,1.58,bf020444,bf,G,V
661427692062,2456852.5087323,551.1256761359074,0.3405404444340624,9.606654792919642,0.0006716302161582952,15.881934647464256,1.51,bf021186,bf,G,V
661427692062,2456856.5092863,582.2381972056784,0.45522667718335386,9.547029670690401,0.0008498439436107379,15.566787132056712,1.54,bf021964,bf,G,V
661427692062,2456857.4963171,571.4651907299292,0.4165963369872814,9.56730695038481,0.0007923879052765593,15.663067776174298,2.02,bf022358,bf,G,V
661427692062,2456863.5549248,525.8931659972772,0.20742335287436717,9.657537586577073,0.0004287185701305686,16.420212268443976,1.56,bf024021,bf,G,V
661427692062,2456871.5244012,433.99389399935797,0.49078412289968404,9.866072356202533,0.001229190111952634,15.485130132055156,2.05,bf025949,bf,B,V
661427692062,2456874.5142639,473.1649330173374,0.3658008412856279,9.772250027229703,0.0008403192678661689,15.804244643796931,1.59,bf027033,bf,B,V
661427692062,2456877.5271769,559.0740778730593,0.3807473694798103,9.59110801413894,0.0007402522362789037,15.760764114801518,1.47,bf027946,bf,G,V
661427692062,2456878.4892002,576.920398575908,0.44773326796258367,9.556991667312582,0.0008435593485909149,15.584807981172697,1.63,bf028327,bf,G,V
661427692062,2456881.4724233,590.4499690660593,0.48285815082898376,9.531823644050698,0.0008888912585576595,15.5028074765295,1.61,bf029482,bf,G,V
