jd,flux,dataset_marker,flux_err
1354.1102861770178,0.9999097600150508,TESS,
1354.111675093532,1.0002684623352813,TESS,
1354.1130640100464,0.9999964879091432,TESS,
1354.1158418430728,0.9998570757809576,TESS,
1354.117230759587,1.000803837526542,TESS,
1354.1186196761014,1.0005649436782542,TESS,
1354.120008592848,0.9986523514046739,TESS,
1354.1213975093615,1.0008572479921771,TESS,
1354.1227864258753,1.0003911412380058,TESS,
1354.1241753423897,0.9997896127309045,TESS,
1354.125564258904,1.0008138605146968,TESS,
1354.126953175417,0.9999892318222013,TESS,
1354.1283420919303,0.9994014123833985,TESS,
1354.1297310086775,0.9997073645930029,TESS,
1354.1311199251918,1.00164857023202,TESS,
1354.1325088417057,1.001301791976689,TESS,
1354.1338977582186,0.999468295066725,TESS,
1354.135286674733,1.0000971852417222,TESS,
1354.1366755912472,1.0007360293923968,TESS,
1354.1380645077616,1.0004411071780202,TESS,
1354.1394534245082,1.000676904720724,TESS,
1354.1408423410212,1.000834262550903,TESS,
1354.1422312575355,0.9994605558707368,TESS,
1354.1436201740498,1.00064782235799,TESS,
1354.1450090905628,1.0005882192811866,TESS,
1354.1463980070762,0.9995330398226998,TESS,
1354.1477869238233,1.0001936396687179,TESS,
1354.1491758403376,1.000884339860347,TESS,
1354.150564756852,1.0002180807090197,TESS,
1354.151953673365,1.0003195293823997,TESS,
1354.1533425898788,1.0006862187250298,TESS,
1354.154731506393,0.9999972502040432,TESS,
1354.1561204231402,0.9998501475087098,TESS,
1354.1575093396536,1.0013490270788488,TESS,
1354.1588982561666,1.0004946556686103,TESS,
1354.160287172681,1.0001512152733865,TESS,
1354.1616760891952,1.000417768812794,TESS,
1354.163065005942,1.000904025072844,TESS,
1354.1644539224553,1.0009662538899615,TESS,
1354.1658428389692,1.0005623743849357,TESS,
1354.1672317554835,1.0003779591819726,TESS,
1354.1686206719978,1.0020851569856015,TESS,
1354.1700095887436,1.0022255870966645,TESS,
1354.1713985052575,1.000465582713709,TESS,
1354.1727874217718,0.9999242548978309,TESS,
1354.174176338286,1.0001763841132028,TESS,
1354.1755652548004,1.0003528154297099,TESS,
1354.1769541715462,1.0015137962686174,TESS,
1354.1783430880596,1.0016207285693164,TESS,
1354.179732004574,1.0004688107723594,TESS,
1354.1811209210878,1.0006821969686273,TESS,
1354.182509837602,1.000073575508798,TESS,
1354.1838987543483,1.0008122574394716,TESS,
1354.1852876708622,1.0004989769945043,TESS,
1354.1866765873765,1.0004671496821662,TESS,
1354.18806550389,1.0000968871967935,TESS,
1354.1894544204038,1.0006955578168895,TESS,
1354.19084333715,1.0005416601920518,TESS,
1354.1922322536643,1.0000465259758746,TESS,
1354.1936211701786,1.0003355504663627,TESS,
1354.1950100866925,1.001241185007052,TESS,
1354.1963990034392,1.0018702539959838,TESS,
1354.1977879199526,1.000347237680655,TESS,
1354.1991768364664,1.0001860682891546,TESS,
1354.2005657529808,1.0005247434487403,TESS,
1354.2019546694942,0.9993586397463265,TESS,
1354.2033435862409,1.0000007621524643,TESS,
1354.2047325027552,1.0019806512059404,TESS,
1354.2061214192686,0.999795725310381,TESS,
1354.207510335783,1.0003385463783225,TESS,
1354.2088992525296,1.000614755870184,TESS,
1354.210288169043,1.000659103293869,TESS,
1354.2116770855573,0.9997040000339601,TESS,
1354.2130660020712,1.0009442550504186,TESS,
1354.2144549185846,1.000954508617292,TESS,
1354.2158438353313,0.9998986139030682,TESS,
1354.2172327518447,0.9995812207376114,TESS,
1354.218621668359,1.0012246415713304,TESS,
1354.2200105848733,0.9997534216923115,TESS,
1354.22139950162,1.0002638178334955,TESS,
1354.2227884181334,1.0002329441954738,TESS,
1354.2241773346473,1.0000352967613708,TESS,
1354.2255662511616,1.0021219377336397,TESS,
1354.226955167908,1.0002647777797005,TESS,
1354.2283440844217,1.001709595937028,TESS,
1354.229733000936,1.0010456017622023,TESS,
1354.2311219174499,1.0006746240210922,TESS,
1354.2325108339642,1.0011880599991594,TESS,
1354.2338997507104,1.000465414853875,TESS,
1354.2352886672234,1.0004260773562952,TESS,
1354.2366775837377,1.0000279795018123,TESS,
1354.238066500252,1.000276234415274,TESS,
1354.2394554169991,1.0015542787765201,TESS,
1354.240844333513,1.000602513376719,TESS,
1354.242233250026,0.9996612979990427,TESS,
1354.2436221665403,0.9999424546764203,TESS,
1354.2450110832874,0.9997722253789141,TESS,
1354.2463999998008,1.0006662966185171,TESS,
1354.2477889163147,0.9997802155372582,TESS,
1354.249177832828,1.000634470874151,TESS,
1354.2505667495752,1.0004181075815888,TESS,
1354.2519556660895,0.999283594340906,TESS,
1354.2533445826025,1.0008290251386143,TESS,
1354.2547334991164,1.000443027027021,TESS,
1354.2561224156307,1.0001339189071878,TESS,
1354.2575113323778,1.0009962804757704,TESS,
1354.2589002488917,1.0003031992342943,TESS,
1354.2602891654046,0.9998882928699849,TESS,
1354.261678081919,1.0007790858541252,TESS,
1354.263066998666,1.0002292941786894,TESS,
1354.2644559151804,1.001933630959369,TESS,
1354.2658448316938,1.000672040616025,TESS,
1354.2672337482068,1.000681578927161,TESS,
1354.268622664954,1.0004456653111125,TESS,
1354.2700115814682,1.0004666477140454,TESS,
1354.2714004979812,0.9992662117362412,TESS,
1354.272789414495,1.0002885521714007,TESS,
1354.2741783312422,1.000588365102593,TESS,
1354.2755672477565,1.0009974929523036,TESS,
1354.2769561642708,1.0003996599331786,TESS,
1354.2783450807838,1.0004647497732453,TESS,
1354.2797339972972,0.9998876591705019,TESS,
1354.2811229140443,1.0001515901055398,TESS,
1354.2825118305586,1.001063065901417,TESS,
1354.2839007470725,1.0005874224040814,TESS,
1354.2852896635854,0.9998682939328385,TESS,
1354.2866785803326,0.9993589738112051,TESS,
1354.288067496847,0.999131583659359,TESS,
1354.2894564133608,0.9988919149506892,TESS,
1354.2908453298742,1.0002798702769011,TESS,
1354.292234246388,1.0004269761081788,TESS,
1354.2936231631352,0.9993446765363195,TESS,
1354.2950120796495,1.001222343624006,TESS,
1354.2964009961624,1.0009413688965068,TESS,
1354.2977899126759,0.9996809110414137,TESS,
1354.299178829423,1.0011440278246875,TESS,
1354.3005677459373,1.0009280221599934,TESS,
1354.3019566624516,1.0001022609792474,TESS,
1354.3033455789646,1.0004789639021998,TESS,
1354.3047344954784,0.9997008268326292,TESS,
1354.3061234122256,1.000627621022214,TESS,
1354.307512328739,1.000452265725257,TESS,
1354.3089012452533,1.0015287271778726,TESS,
1354.3102901617672,1.0012943632825877,TESS,
1354.3116790785134,1.0013214253592881,TESS,
1354.3130679950277,1.0009298244110858,TESS,
1354.3144569115416,0.9993370706613699,TESS,
1354.315845828055,0.9993992994784875,TESS,
1354.3172347445689,0.9992337789479182,TESS,
1354.318623661316,0.9999997598058991,TESS,
1354.3200125778303,1.000235199720734,TESS,
1354.3214014943442,1.0009523643746436,TESS,
1354.3227904108576,0.998734834738392,TESS,
1354.3241793273714,1.0006990477702922,TESS,
1354.3255682441177,1.0007264674748613,TESS,
1354.326957160632,1.0007540063887195,TESS,
1354.3283460771459,0.999758491179653,TESS,
1354.3297349936593,1.000585686007818,TESS,
1354.3311239101736,1.0003773097376552,TESS,
1354.3325128269203,1.0002044578357787,TESS,
1354.3339017434346,0.9998518383252597,TESS,
1354.335290659948,1.000483410709272,TESS,
1354.3366795764618,0.9994694776649697,TESS,
1354.3380684929762,1.0012477838098155,TESS,
1354.3394574097224,0.9990769246104234,TESS,
1354.3408463262363,1.0002012485927936,TESS,
1354.3422352427497,1.0005406390081166,TESS,
1354.3436241592635,0.999767031891549,TESS,
1354.3450130757778,0.9994091075676448,TESS,
1354.346401992525,0.9994648394784822,TESS,
1354.3477909090384,0.9998718215609805,TESS,
1354.3491798255523,1.0004079669087074,TESS,
