jd,flux,dataset_marker,flux_err
1468.274186595628,1.0047676006978983,TESS,
1468.27557550676,1.00349459056593,TESS,
1468.2769644178911,1.003989096570131,TESS,
1468.2783533290228,1.0064796429185705,TESS,
1468.2797422399221,1.0041447164352795,TESS,
1468.2811311510538,1.0044359706007966,TESS,
1468.2825200621855,1.0047434372296924,TESS,
1468.2839089730842,1.0049833121914087,TESS,
1468.2852978842159,1.0023954235956953,TESS,
1468.2866867953476,1.0037046058846864,TESS,
1468.2880757064793,1.0022462253074667,TESS,
1468.2894646173781,1.000426282955035,TESS,
1468.2908535285096,1.0020065471684645,TESS,
1468.2922424394092,1.0029037421527638,TESS,
1468.2936313505406,1.0017599548906686,TESS,
1468.2950202616717,1.0025282846329677,TESS,
1468.2964091725712,1.001295090403705,TESS,
1468.2977980837036,1.0009155538969199,TESS,
1468.2991869948346,1.0010387229641702,TESS,
1468.3005759057332,0.9999551363932937,TESS,
1468.3019648168656,1.0024059860483128,TESS,
1468.3033537277643,1.0006721128029368,TESS,
1468.304742638896,1.0025692353079922,TESS,
1468.3061315497948,1.0018163353063296,TESS,
1468.3075204609265,1.0001676967029869,TESS,
1468.3089093718258,0.9997128199252012,TESS,
1468.3102982829575,1.0017827959001053,TESS,
1468.3116871938557,0.9994990698066764,TESS,
1468.3130761049879,0.9994645249838512,TESS,
1468.3144650158874,0.9986896308682665,TESS,
1468.3158539270185,1.0009219698955387,TESS,
1468.3172428379166,1.0029070688562784,TESS,
1468.318631749048,0.9988120768174193,TESS,
1468.3200206599477,1.0006552571189489,TESS,
1468.3214095710794,1.0003595247427177,TESS,
1468.3227984819782,1.0016224538273588,TESS,
1468.3241873931097,0.9998143131945971,TESS,
1468.3255763040086,1.0007121042253442,TESS,
1468.326965214908,0.9987459516792785,TESS,
1468.3283541260396,1.0008668896254656,TESS,
1468.3297430369378,0.9984026806676567,TESS,
1468.3311319478373,0.9983963288418058,TESS,
1468.3325208589695,1.0004990873713366,TESS,
1468.3339097698677,0.9967722136186059,TESS,
1468.3352986809994,0.9975439408256572,TESS,
1468.3366875918987,0.9971728681784258,TESS,
1468.3380765027975,0.9959496279248405,TESS,
1468.3394654139292,1.0012170950687207,TESS,
1468.340854324828,0.9985653698984485,TESS,
1468.3422432357268,0.9980577430100366,TESS,
1468.3436321466263,0.9971411686538207,TESS,
1468.345021057758,0.997065854253969,TESS,
1468.3464099686562,0.9985507510357536,TESS,
1468.3477988795548,0.9990370315989714,TESS,
1468.3491877904544,0.9991684261071965,TESS,
1468.3505767015859,1.00035756464161,TESS,
1468.351965612484,0.9999724252982116,TESS,
1468.3533545233836,1.001421320874552,TESS,
1468.3547434342831,0.9958805585720165,TESS,
1468.3561323451813,0.9953457519655871,TESS,
1468.3575212563128,0.9992177551659855,TESS,
1468.3589101672123,0.9989697065055705,TESS,
1468.360299078111,0.9996167407957475,TESS,
1468.3616879890099,0.9969886190648063,TESS,
1468.3630768999087,0.9987325576327848,TESS,
1468.3644658108076,0.9981922077943912,TESS,
1468.3658547219397,1.0003229209023217,TESS,
1468.3672436328386,0.9963309852942748,TESS,
1468.3686325437368,0.9992133129728182,TESS,
1468.3700214546361,0.9987873444477486,TESS,
1468.3714103655357,1.0007788807101243,TESS,
1468.3727992764339,1.0032056500886495,TESS,
1468.3741881873327,0.9972252439262508,TESS,
1468.375577098232,0.9971158356695833,TESS,
1468.376966009131,0.9978916755971199,TESS,
1468.378354920029,1.0001334917629072,TESS,
1468.3894662072207,1.0006664450470306,TESS,
1468.390855118119,0.999392898473255,TESS,
1468.3922440290178,0.9985345578549847,TESS,
1468.393632939917,0.9985892411853838,TESS,
1468.395021850816,0.9993021982126824,TESS,
1468.3964107617148,0.9973399199685271,TESS,
1468.3977996726137,0.9980810103881597,TESS,
1468.3991885835126,1.000713952232963,TESS,
1468.400577494412,0.9968574979824907,TESS,
1468.401966405078,1.0020381807635692,TESS,
1468.4033553159761,0.9982943792917223,TESS,
1468.4047442268754,0.9984632055168663,TESS,
1468.406133137775,0.9988885701331236,TESS,
1468.4075220486732,0.9987471541822117,TESS,
1468.408910959572,0.9982168179241404,TESS,
1468.4102998702385,0.9983440401072268,TESS,
1468.4116887811374,0.9990255854867287,TESS,
1468.4130776920356,0.9993991536666762,TESS,
1468.4144666029342,0.999144786913915,TESS,
1468.4158555138338,0.99679233666506,TESS,
1468.4172444244998,1.0005079372775592,TESS,
1468.4186333353987,1.0006802205721002,TESS,
1468.4200222462973,1.000545539946048,TESS,
1468.4214111571962,0.9989783212874639,TESS,
1468.4228000678627,0.9990038579465637,TESS,
1468.4241889787615,0.9982469048290563,TESS,
1468.4255778896597,0.9984201417979137,TESS,
