jd,flux,dataset_marker,flux_err
2061.8527721953333,0.9982355232909641,TESS,
2061.8541611163237,1.0000687277556983,TESS,
2061.8555500374296,0.9996762351798751,TESS,
2061.8569389584195,0.9995621558997974,TESS,
2061.85832787941,0.9987830079933158,TESS,
2061.8597168005163,0.9992792802757384,TESS,
2061.8611057215057,1.0004874108307131,TESS,
2061.862494642497,0.9990635790863409,TESS,
2061.863883563488,1.000569911679127,TESS,
2061.865272484478,0.9992434143196729,TESS,
2061.866661405351,0.9996018806633742,TESS,
2061.8680503263413,0.9993504126770891,TESS,
2061.869439247331,0.9984138489037557,TESS,
2061.870828168204,0.9997449438409016,TESS,
2061.8722170891942,0.9987900814416222,TESS,
2061.8736060101846,0.9996089936662138,TESS,
2061.8749949310577,0.9997785132859769,TESS,
2061.876383851931,0.9996150813600249,TESS,
2061.8805506146696,0.998068829695328,TESS,
2061.886106298164,0.9990125064714999,TESS,
2061.8902730606683,0.9993876701357818,TESS,
2061.891661981426,0.9993399308253386,TESS,
2061.893050902299,0.9992681708430509,TESS,
2061.8944398230556,0.9987371570727686,TESS,
2061.89582874393,1.0000986503787501,TESS,
2061.8972176646885,0.9987487283938987,TESS,
2061.898606585445,0.999003065423177,TESS,
2061.8999955062022,0.9995280671443803,TESS,
2061.90138442696,0.9998195974719983,TESS,
2061.902773347717,0.9993120679317575,TESS,
2061.9041622684736,0.998635678432868,TESS,
2061.905551189231,0.9990120261700015,TESS,
2061.9069401099878,0.998346782739685,TESS,
2061.908329030745,0.9984950235012631,TESS,
2061.909717951386,0.9997454137493826,TESS,
2061.9111068721436,0.9986440431332446,TESS,
2061.9124957927847,0.9990184239171,TESS,
2061.9138847135423,0.998220440942869,TESS,
2061.91666255494,0.9995952300946562,TESS,
2061.9180514755803,0.997948000141665,TESS,
2061.9194403962215,0.9985015524877152,TESS,
2061.9208293168626,0.9982556277333934,TESS,
2061.9222182375033,1.0001617882833316,TESS,
2061.9236071581436,0.9989221348913144,TESS,
2061.9249960787847,1.0010166461187429,TESS,
2061.926384999425,0.9993996953252975,TESS,
2061.9277739200656,0.9995731488516153,TESS,
2061.9291628405904,0.9990431483602935,TESS,
2061.9305517612315,0.9979722357176353,TESS,
2061.9319406818727,0.9990831510969804,TESS,
2061.9333296023974,1.0007364091391364,TESS,
2061.9347185230386,0.99797725453786,TESS,
2061.936107443563,0.9995273369399098,TESS,
2061.9374963640867,0.9984385429038187,TESS,
2061.938885284728,0.999327848213889,TESS,
2061.9402742052516,0.9997961063132654,TESS,
2061.9416631257754,1.0001889049323562,TESS,
2061.9430520463,0.998746416934168,TESS,
2061.944440966825,1.000326957309698,TESS,
