jd,flux,dataset_marker,flux_err
1983.6340875999151,1.003224706785326,TESS,
1983.6354764833989,1.0059110916845997,TESS,
1983.6368653668821,1.0017800165237536,TESS,
1983.6382542503654,1.0002040732751392,TESS,
1983.6396431338496,1.00195704943723,TESS,
1983.6410320173334,1.006649845888933,TESS,
1983.6424209008171,1.0011112666463609,TESS,
1983.6438097843004,1.0004704010649828,TESS,
1983.6451986677837,0.9949727106087267,TESS,
1983.646587551267,1.0022398316682786,TESS,
1983.6479764347503,1.0020309805522325,TESS,
1983.6493653182345,1.00116564387863,TESS,
1983.6507542017175,1.0063932132032578,TESS,
1983.6521430852006,0.9985487686729049,TESS,
1983.6535319686848,1.0026908182068832,TESS,
1983.6549208521685,1.0016857682459273,TESS,
1983.6563097357691,0.9975449179233384,TESS,
1983.6576986192524,1.0017533670315966,TESS,
1983.6590875027357,0.996768455334343,TESS,
1983.6604763862194,0.9978216133621263,TESS,
1983.6618652697032,0.9964722869729477,TESS,
1983.6632541531865,0.9996167335673203,TESS,
1983.6646430366698,0.9980148026935836,TESS,
1983.666031920154,0.99675839994561,TESS,
1983.667420803754,1.000315966332921,TESS,
1983.6688096872383,1.000824635930681,TESS,
1983.6701985707214,0.9990158173349291,TESS,
1983.6715874542044,1.0038153657054245,TESS,
1983.6729763376886,1.0000896021290513,TESS,
1983.6743652212888,0.9951026638738758,TESS,
1983.6813096388234,0.9998179455136464,TESS,
1983.6854762893906,1.0104002840340995,TESS,
1983.6868651728744,0.9994692725786978,TESS,
1983.6882540563586,1.0001223046261039,TESS,
1983.6896429399583,0.9997912639882685,TESS,
1983.6910318234413,1.002169016036895,TESS,
1983.6924207069253,1.0017191237373773,TESS,
1983.6938095905255,1.0048039060823297,TESS,
1983.6951984740097,1.0106235879481562,TESS,
1983.696587357493,0.9968547397503535,TESS,
1983.6979762410926,1.005458137341125,TESS,
1983.6993651245764,1.0001943355109677,TESS,
1983.7007540081768,0.9980554263924499,TESS,
1983.7021428916607,0.9974384026689818,TESS,
1983.703531775144,1.0023428552142821,TESS,
1983.7049206587437,0.9963809637845156,TESS,
1983.7063095422275,1.0007073108801392,TESS,
1983.707698425828,0.9988504509406986,TESS,
1983.7090873093118,1.0033627049233769,TESS,
1983.7104761929115,0.9997150234316596,TESS,
1983.7118650763948,1.0000838605327764,TESS,
1983.713253959995,1.0005130175344064,TESS,
1983.7146428434792,1.0028068462431894,TESS,
1983.7160317270789,1.0067376569160837,TESS,
1983.7174206105622,1.0007544270234874,TESS,
1983.7188094941623,1.001663997462007,TESS,
1983.7201983776465,1.0003904881809826,TESS,
1983.7215872612467,0.9974692084951431,TESS,
1983.722976144729,0.9961223258964005,TESS,
1983.7243650283283,0.9973009517014362,TESS,
1983.7257539119285,1.0015741314539204,TESS,
1983.7271427954126,0.9995255829768819,TESS,
