# "asas_sn_id":42950169675,"ra_deg":61.90850186,"dec_deg":50.59054926,"catalog_sources":["stellar_main","tic","m_giants"]
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
42950169675,2457007.8671853,3.7409257509988834,0.044497051664875574,15.027333683240586,0.01292898168117477,18.091528303758043,1.69,ba170906,ba,G,V
42950169675,2457008.8803721,3.87261715008631,0.05424268354887464,14.989769993463746,0.015224701114275416,17.876503475561574,2.08,ba171298,ba,G,V
42950169675,2457009.8769321,3.852553019171171,0.05498405331939817,14.995409843941541,0.015513161025887628,17.861764513558636,1.71,ba171691,ba,G,V
42950169675,2457010.880475,3.9258409178172635,0.04738166401403464,14.974949661462668,0.013118669296345765,18.023330621672564,2.00,ba172102,ba,G,V
42950169675,2457011.8784156,3.7901295183407315,0.04860138510204216,15.01314627660236,0.013938202440466193,17.995734777434688,1.65,ba172505,ba,G,V
42950169675,2457021.8528433,3.7613571587436647,0.0832334192779704,15.021419970251745,0.02405278310264366,17.411612053494537,1.69,ba174719,ba,G,V
42950169675,2457037.8291189,3.688698663801148,0.052870657337607464,15.042598458503152,0.015579506769069402,17.904319618689275,1.64,ba178214,ba,G,V
42950169675,2457040.8158607,3.712694347800765,0.047118234346706186,15.035558412361558,0.01379469121833925,18.02938387406855,1.65,ba179453,ba,G,V
42950169675,2457043.8203482,3.5690034265958794,0.061980088186798725,15.07841399221332,0.018876322889066148,17.731725919105422,2.03,ba180591,ba,G,V
42950169675,2457047.8017858,3.6511916447824544,0.06877370360048943,15.0536948322172,0.0204738707045217,17.618800362197135,1.75,ba182230,ba,G,V
42950169675,2457053.7994646,4.020223367681744,0.11977819548077463,14.949155945526801,0.03238469080762754,17.016411978849494,1.72,ba184349,ba,G,V
42950169675,2457061.7889598,3.7372774351554785,0.04246408835183618,15.028393057748936,0.01235033218019972,18.142301881704043,1.70,ba185914,ba,G,V
42950169675,2457069.7758474,3.607649606865733,0.056342155804346296,15.066720529400444,0.01697544949593428,17.83527274303323,1.73,ba187456,ba,G,V
42950169675,2457078.7627692,3.618142952772579,0.09046260886665648,15.063567099939243,0.027176627337457467,17.32118362296849,1.75,ba189920,ba,G,V
42950169675,2457080.7809833,3.8148966563613564,0.09617608267872972,15.006074460441056,0.027402897042740987,17.25468868375122,2.14,ba190477,ba,G,V
42950169675,2457223.1184576,3.528485522666129,0.09415375697649046,15.090810554845124,0.02900423978911735,17.277762258270414,1.72,ba222823,ba,G,V
42950169675,2457229.1143496,4.035982248973964,0.0895709439623019,14.94490828587092,0.02412293109636576,17.331938515820294,1.64,ba223898,ba,G,V
42950169675,2457230.1120412,2.9429607102253845,0.07254125815110196,15.28782024421038,0.026792472413423255,17.56089368446091,1.65,ba224184,ba,G,V
42950169675,2457234.1008872,3.275909728658312,0.14294710994212034,15.171451590054374,0.047430273201998406,16.824417945279237,1.71,ba225336,ba,G,V
42950169675,2457244.0964407,3.8755423178839217,0.0663125503304222,14.988950196001685,0.01859839298417528,17.658367066502468,1.65,ba227522,ba,G,V
42950169675,2457256.0743023,3.7473725128032496,0.03764667274918066,15.025464237292486,0.010919730111349403,18.273039896553236,1.62,ba229887,ba,G,V
42950169675,2457263.0543889,3.389864745386568,0.10579771014357518,15.134325478702582,0.033923923124700155,17.151165723549337,1.67,ba230858,ba,G,V
42950169675,2457271.1188511,3.8929367729663285,0.08811459094641713,14.984088029035366,0.02460269325581781,17.349736820069317,1.64,ba232935,ba,G,V
42950169675,2457275.0047228,3.76181437890862,0.0506473141952342,15.021287999184821,0.01463427562554328,17.950965344022393,1.64,ba233965,ba,G,V
42950169675,2457283.1002632,3.9706516519817483,0.05574743483308791,14.96262693506813,0.01526072876017949,17.846794172379383,1.64,ba235393,ba,G,V
42950169675,2457289.1012542,3.6968237438703615,0.041956872062573376,15.040209542277672,0.012336345706447538,18.155348634851684,1.64,ba236504,ba,G,V
42950169675,2457290.1005856,3.7570776372186496,0.047859737203277554,15.02265598069452,0.013846254590664969,18.012430619719698,1.60,ba236706,ba,G,V
42950169675,2457304.0010499,3.8177872884072714,0.057881427559290995,15.005252085496767,0.016479334866084036,17.806008309161157,1.59,ba239497,ba,G,V
42950169675,2457308.9110584,3.7196675360977354,0.05252751583936915,15.033521093582852,0.015349523944888813,17.91138923769833,1.62,ba241022,ba,G,V
42950169675,2457313.9464178,3.750978304557797,0.05042493277786837,15.024420023957619,0.014612110519157694,17.955743073872984,1.65,ba242301,ba,G,V
42950169675,2457316.9822421,3.86600547228927,0.05906317445823755,14.991625243436618,0.016606055819673116,17.78406443065975,1.72,ba243413,ba,G,V
42950169675,2457317.8736035,3.9452828607192902,0.16244178869921339,14.969586039997061,0.04475399302482171,16.68561198617268,1.71,ba243850,ba,G,V
42950169675,2457320.9092932,3.695904009095635,0.10568217476132297,15.040479696781453,0.03108087461300246,17.152352039306773,1.68,ba245202,ba,G,V
42950169675,2457324.9492786,3.9270421760093495,0.14641565981018922,14.974617490588608,0.04052603694650112,16.798387571313587,1.99,ba246796,ba,B,V
42950169675,2457329.034975,3.895919059578495,0.0754774691720236,14.983256590689184,0.021058119048749258,17.51781307005374,1.67,ba247800,ba,G,V
42950169675,2457341.8210296,3.81681250903731,0.05377142722204185,15.00552933729449,0.015313092629996949,17.885977484070942,2.11,ba250001,ba,G,V
42950169675,2457343.9735533,3.994343877694685,0.06375120521807234,14.956167776868025,0.017348227994958346,17.701135394848798,2.08,ba250744,ba,G,V
