jd,flux,dataset_marker,flux_err
1517.936318786751,0.9966660151245762,TESS,
1517.9377077239508,0.996704070526991,TESS,
1517.939096661151,0.9968763555894398,TESS,
1517.9404855983514,0.9964525942041348,TESS,
1517.9418745355517,0.9973353666323064,TESS,
1517.9446524099533,0.99634485231888,TESS,
1517.946041347386,0.9962705529658678,TESS,
1517.9474302845854,0.9972143009456447,TESS,
1517.9488192217866,0.9971979373073794,TESS,
1517.9502081589878,0.9974117072025918,TESS,
1517.9515970961872,0.9967272351010392,TESS,
1517.9529860333878,0.9969249713468072,TESS,
1517.9543749708216,0.9964675929418234,TESS,
1517.955763908022,0.9969886843854979,TESS,
1517.9571528452218,0.9973269683836463,TESS,
1517.9585417824221,0.9967739841284682,TESS,
1517.9599307196224,0.9974122583037711,TESS,
1517.9613196570556,0.9970010138938435,TESS,
1517.9627085942568,0.9974455133689816,TESS,
1517.9640975314571,0.9968560510712009,TESS,
1517.965486468657,0.9976758809944897,TESS,
1517.9668754060895,0.997305823394102,TESS,
1517.9682643432905,0.9968690681962359,TESS,
1517.9696532804917,0.9966239419313225,TESS,
1517.9710422179242,0.9963571791803307,TESS,
1517.9724311551247,0.9959380073526733,TESS,
1517.9738200923255,0.9966577610773841,TESS,
1517.9752090297586,0.9972340464220952,TESS,
1517.9765979669585,0.9966634787967085,TESS,
1517.9779869041588,0.9978916005367087,TESS,
1517.979375841592,0.9969987505969959,TESS,
1517.9807647787925,0.9973439487339382,TESS,
1517.9821537162263,0.9971981834118402,TESS,
1517.9835426534266,0.9962551463612519,TESS,
1517.9849315906265,0.9965683964085946,TESS,
1517.9863205280597,0.9960177367345375,TESS,
1517.9877094652609,0.9970085127790419,TESS,
1517.989098402694,0.996451654221928,TESS,
1517.9904873398937,0.9963588774290608,TESS,
1517.991876277327,0.9971459844023425,TESS,
1517.9932652145278,0.9971771256659632,TESS,
1517.9946541519612,0.9964067036666191,TESS,
1517.9960430891617,0.9968263480048859,TESS,
1517.9974320265949,0.9968237530395384,TESS,
1517.9988209637943,0.9962717224586768,TESS,
1518.0002099012277,0.9964918700508549,TESS,
1518.0015988384287,0.9966483598824383,TESS,
1518.0029877758618,0.997517482846931,TESS,
1518.0043767130617,0.997200652194353,TESS,
1518.0057656504948,0.9968901396340959,TESS,
1518.007154587696,0.9962645569215813,TESS,
1518.0085435251292,0.9969140963747214,TESS,
1518.009932462329,0.997555648805487,TESS,
1518.0113213997622,0.9972112808069974,TESS,
1518.0127103371958,0.9968899798060359,TESS,
1518.0154882118297,0.9966682462008972,TESS,
1518.01687714903,0.996703917417521,TESS,
1518.0182660864625,0.9966495260158637,TESS,
1518.019655023896,0.9974885486347447,TESS,
1518.0210439610967,0.9974616349743542,TESS,
1518.02243289853,0.9969116905560343,TESS,
1518.0238218359625,0.9967475670033457,TESS,
1518.0252107731628,0.99686000900244,TESS,
1518.0265997105969,0.9977850411237319,TESS,
1518.02798864803,0.99651513220117,TESS,
1518.0293775852303,0.9973323991247334,TESS,
1518.0307665226635,0.9968455164205858,TESS,
1518.0321554600969,0.9965392357901077,TESS,
1518.0335443972974,0.9967566415686516,TESS,
1518.0349333347306,0.9978387319289267,TESS,
1518.0363222721637,0.9967866183783741,TESS,
1518.0377112095962,0.9979288498252277,TESS,
1518.0391001467972,0.9964772659454157,TESS,
1518.0404890842312,0.9968208547569237,TESS,
1518.0418780216637,0.9971672449867361,TESS,
1518.0432669590962,0.997282667218044,TESS,
1518.0446558962965,0.9972343554901792,TESS,
1518.0460448337305,0.9971652417412623,TESS,
1518.0474337711637,0.9973411626870172,TESS,
1518.0488227085968,0.9969345674393821,TESS,
