# "asas_sn_id":103080424259,"ra_deg":81.01742557,"dec_deg":52.93508463,"catalog_sources":["stellar_main","tic"]
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
103080424259,2455946.8365953,907.6659409537409,0.4540987728988371,9.06496630605266,0.0005437965670469977,15.569480572881716,2.51,ba003184,ba,G,V
103080424259,2455950.8363232,1076.606239621689,0.640057824217435,8.879639173263907,0.0006462112151307684,15.19680836651352,2.01,ba003639,ba,G,V
103080424259,2455966.7893397,890.1016098077671,0.4363952529308131,9.086182438298053,0.0005329084466340727,15.612656349364908,2.05,ba005919,ba,G,V
103080424259,2455971.7788278,594.7933342836587,0.41005036517803517,9.523866172427699,0.0007493475346501082,15.68026338617315,2.17,ba007174,ba,G,V
103080424259,2456002.7448085,755.9351784199004,0.1581132434711868,9.263570013850996,0.00022735047404933564,16.714935774419207,1.99,ba011031,ba,G,V
103080424259,2457007.8876692,1024.8894512136922,0.454927438423872,8.933088846689017,0.00048247773994290305,15.567501064699925,1.45,bc080341,bc,G,V
103080424259,2457008.9036397,927.2541972637099,0.2650820533133997,9.041784384863599,0.00031073751674057405,16.153905578783988,1.55,bc080734,bc,G,V
103080424259,2457009.9003407,991.713904725316,0.3386730828259216,8.968815398323798,0.0003711987039418334,15.887904691146474,1.47,bc081130,bc,G,V
103080424259,2457010.8894455,997.3095151289074,0.36098001520365863,8.962706498076743,0.00039342809407808704,15.818648496440657,1.49,bc081531,bc,G,V
103080424259,2457011.8901987,1039.3195633364635,0.49853933241622334,8.91790864906207,0.000521389760983319,15.468107824181786,1.42,bc081936,bc,G,V
103080424259,2457021.7151217,997.9078330399686,0.3627083030162758,8.962055325473354,0.0003950747177236388,15.813462650074094,1.38,bc084054,bc,G,V
103080424259,2457037.8433562,1015.1009277766046,0.4237963890824537,8.943508342742849,0.00045379551569481265,15.644463263614508,1.45,bc087606,bc,G,V
103080424259,2457039.8385646,981.3876680734703,0.2923464848507835,8.980179913468975,0.00032379448881792935,16.047611702964787,1.42,bc088435,bc,G,V
103080424259,2457042.8357915,1008.0618541367581,0.40057809025872815,8.95106345200584,0.0004319288205240041,15.705638414333162,1.42,bc089566,bc,G,V
103080424259,2457045.8330258,996.5168548100422,0.35906012521645186,8.96356978292901,0.0003916469078437088,15.82443844867019,1.40,bc090805,bc,G,V
103080424259,2457049.8242707,1012.0128506339066,0.41427803844810035,8.946816336390048,0.0004449570135620271,15.669126615545899,1.42,bc092390,bc,G,V
103080424259,2457053.8109853,993.7248812756163,0.35894751572468825,8.966615994534958,0.00039262410605858157,15.824779013857073,1.58,bc093681,bc,G,V
103080424259,2457061.8095723,1003.8304353569922,0.3861250437363717,8.955630506976721,0.00041809963088716056,15.745536467421864,1.41,bc095251,bc,G,V
103080424259,2457064.8131904,1003.9650659553633,0.38550054288550273,8.955484901196606,0.0004173674397969564,15.747293908708128,1.76,bc095719,bc,G,V
103080424259,2457070.786993,1033.7565712063426,0.4821206684062062,8.923735696471992,0.0005069319212915096,15.504467018701229,1.60,bc097163,bc,G,V
103080424259,2457079.7716143,957.8127258192987,0.1591432542739054,9.006579897201386,0.0001806008559510881,16.707885807234884,1.56,bc099643,bc,B,V
103080424259,2457096.7470234,966.0768932599783,0.21547350363318868,8.997252167698012,0.0002424344601036296,16.378871710142477,1.52,bc102261,bc,G,V
103080424259,2457100.7471244,771.3580750445594,0.7111556570959713,9.241641328665127,0.0010021224959724298,15.082444720899344,1.77,bc103553,bc,G,V
103080424259,2457231.1307135,720.0027659254541,0.8441722909848409,9.316445992522658,0.0012744097947707575,14.896278661627653,1.74,bc133437,bc,G,V
103080424259,2457232.1275853,832.0914028622578,0.6102230318188073,9.159353817220481,0.0007971310626083659,15.248634905391928,2.16,bc133716,bc,G,V
103080424259,2457234.1207304,869.1870017371931,0.5006158009628368,9.111998346923674,0.0006260420469411737,15.463595010806708,1.47,bc134373,bc,G,V
103080424259,2457245.1106405,940.2419259852845,0.18652645392446604,9.026682372639296,0.00021563189214053927,16.535505308962783,1.56,bc136893,bc,G,V
103080424259,2457262.0587442,863.1275645073381,0.5026850810919334,9.119593938787759,0.0006330429588188587,15.459116403083355,1.47,bc139554,bc,G,V
103080424259,2457271.1243704,494.9550947698601,1.1316548080510132,9.723366907073492,0.002485194287252331,14.578071461309596,1.68,bc141965,bc,G,V
103080424259,2457276.0905887,537.4718562761557,1.0771859177090024,9.63389208413611,0.0021784475683834874,14.631629725806283,1.51,bc143485,bc,G,V
103080424259,2457288.013342,467.5590933803007,1.1639732669613936,9.785190134906772,0.00270594316647076,14.547498878769575,1.44,bc145120,bc,G,V
103080424259,2457294.9937325,214.28196674740764,1.5075547463869183,10.632317344990218,0.007647150566784061,14.266673662754222,1.77,bc146498,bc,B,V
103080424259,2457296.9824228,932.8170247678141,0.24282284758161785,9.035290245115457,0.00028294710623640544,16.249132524244352,1.60,bc146793,bc,G,V
103080424259,2457303.0999744,980.4997199839445,0.2868614757889506,8.981162719577462,0.00031800718102154815,16.068175822780205,3.21,bc148165,bc,G,V
103080424259,2457308.0138497,1005.4851779488672,0.3913928210619173,8.953842222114135,0.00042310616679897207,15.730824254793221,1.36,bc149690,bc,G,V
103080424259,2457316.9098666,443.97543989860344,1.1924536494751348,9.841384038980042,0.0029194075948539913,14.521252626007463,1.48,bc152341,bc,G,V
103080424259,2457318.0315384,536.4640102216143,1.0781312755095958,9.63592992513875,0.002184455618415065,14.630677281999304,1.37,bc153024,bc,G,V
