jd,flux,dataset_marker,flux_err
1764.6884421659759,0.984248562842414,TESS,
1764.6898311073473,0.9869730533320509,TESS,
1764.6912200487186,0.9890756885627462,TESS,
1764.6926089900905,0.9911829729557338,TESS,
1764.6939979314627,0.9925108074089937,TESS,
1764.695386872834,0.9940859415334268,TESS,
1764.6967758142052,0.9962085443201218,TESS,
1764.6981647555767,0.9975285705649162,TESS,
1764.6995536964823,1.0000448024257804,TESS,
1764.7009426378538,1.0005362048989075,TESS,
1764.702331579225,1.0015741819646247,TESS,
1764.7037205201314,1.0036731217074164,TESS,
1764.7051094615033,1.0044004393645642,TESS,
1764.7064984028748,1.0051467112987509,TESS,
1764.7078873437804,1.0061234743943563,TESS,
1764.7092762851519,1.0068433414709073,TESS,
1764.7106652260575,1.007415389028488,TESS,
1764.7120541674287,1.0065004199081395,TESS,
1764.7134431083343,1.0073051043942787,TESS,
1764.7148320497056,1.007365684494969,TESS,
1764.716220990612,1.007681551289305,TESS,
1764.717609931984,1.00806995693626,TESS,
1764.7189988728903,1.0078847274819691,TESS,
1764.7203878137968,1.0078481520117482,TESS,
1764.721776755168,1.0081000034175227,TESS,
1764.7231656960737,1.0078706069214536,TESS,
1764.7245546369795,1.0094795368795468,TESS,
1764.7259435778851,1.0077971579577878,TESS,
1764.7273325187914,1.0082204919266538,TESS,
1764.7287214601636,1.0077839096852725,TESS,
1764.7301104010692,1.0089992105692693,TESS,
1764.7314993419748,1.0082510748497198,TESS,
1764.7328882828806,1.0085521596921514,TESS,
1764.7342772237862,1.0088789341364814,TESS,
1764.735666164692,1.0092986918266609,TESS,
1764.7370551055976,1.0088170484739023,TESS,
1764.738444046504,1.008498185406025,TESS,
1764.7398329874102,1.0090026412964304,TESS,
1764.7412219278503,1.0093307270430179,TESS,
1764.742610868756,1.0092217915340398,TESS,
1764.7439998096615,1.0090995045846318,TESS,
1764.7453887505674,1.0097271632757878,TESS,
1764.746777691473,1.0098417451847175,TESS,
1764.748166631913,1.0097113520036929,TESS,
1764.7495555728194,1.00929306838833,TESS,
1764.7509445137257,1.0104505527668945,TESS,
1764.7523334541656,1.0097852675036556,TESS,
1764.7537223950715,1.0099684543587215,TESS,
1764.7551113355114,1.0104259417891166,TESS,
1764.756500276417,1.0103953267833732,TESS,
1764.7578892173226,1.0099620824021722,TESS,
1764.7592781577628,1.0108520015304125,TESS,
1764.7606670982034,1.0108485066381148,TESS,
1764.76205603911,1.010433978115373,TESS,
1764.7634449795498,1.011169282795066,TESS,
1764.7648339204554,1.0115086338194437,TESS,
1764.7662228608954,1.0112195730740268,TESS,
1764.7676118013355,1.011103485007748,TESS,
1764.7690007417755,1.0110268552163109,TESS,
1764.770389682681,1.0113122640371668,TESS,
1764.7717786231212,1.0118456281803607,TESS,
1764.7731675635619,1.0107343213602673,TESS,
1764.7745565040025,1.0115080710358404,TESS,
1764.7759454444424,1.011948153909961,TESS,
1764.7773343848826,1.0120421722165156,TESS,
1764.7787233257882,1.0122970038546018,TESS,
1764.7801122662283,1.0117667827164236,TESS,
1764.7815012066683,1.0121951830801683,TESS,
1764.7828901471082,1.012871359952244,TESS,
1764.7842790870834,1.0119613380176298,TESS,
1764.785668027524,1.0121317098741418,TESS,
1764.787056967964,1.0124912668731707,TESS,
1764.7884459084041,1.0123077659536512,TESS,
1764.789834848844,1.012733186085157,TESS,
1764.792612729724,1.0122227158661437,TESS,
1764.7940016696984,1.0122326916236375,TESS,
1764.795390610139,1.01269476861168,TESS,
1764.79677955058,1.0126634979549167,TESS,
1764.7981684905542,1.0138897660936974,TESS,
1764.7995574309941,1.0122417790520464,TESS,
1764.800946371434,1.0132935843954969,TESS,
1764.8023353114083,1.0130934537801577,TESS,
1764.8037242518485,1.0134931247051204,TESS,
1764.8051131918228,1.0131564398486008,TESS,
1764.8065021322634,1.0129394411187174,TESS,
1764.8078910722386,1.013865003824606,TESS,
1764.8092800126785,1.0132550912763634,TESS,
1764.8106689526528,1.0127735075283946,TESS,
1764.8120578926273,1.0138162529659118,TESS,
1764.8134468330672,1.013525046453283,TESS,
1764.8148357730418,1.0140761727806928,TESS,
1764.816224713016,1.0140687439819125,TESS,
1764.817613653456,1.014101190690414,TESS,
1764.8190025934312,1.0140400581066908,TESS,
1764.8203915334068,1.0140773327914918,TESS,
1764.8217804733818,1.0136726390352833,TESS,
1764.8231694133563,1.0149449219598305,TESS,
1764.8245583537962,1.0140057533538485,TESS,
1764.8259472937705,1.0144700357138206,TESS,
1764.8273362337447,1.0138113069615795,TESS,
1764.8287251737192,1.0142166999325133,TESS,
1764.8301141136942,1.0144771344073535,TESS,
1764.8315030536694,1.0145669207842016,TESS,
1764.8328919936437,1.0154328788453149,TESS,
1764.834280933618,1.015150136192317,TESS,
1764.8356698735922,1.0150520487288333,TESS,
1764.8370588131008,1.014581670654155,TESS,
1764.8384477530753,1.0150054814603244,TESS,
1764.8398366930496,1.0153006654430687,TESS,
1764.8412256330246,1.0152801236224376,TESS,
1764.8426145729998,1.014816004035388,TESS,
1764.8440035125084,1.0153212347863934,TESS,
1764.8453924524827,1.0152130145332978,TESS,
1764.8467813924572,1.0152399180099079,TESS,
1764.8481703324314,1.015701994998023,TESS,
1764.8495592719403,1.0160693006010182,TESS,
1764.8509482119146,1.0160439308041604,TESS,
1764.8523371514239,1.0150977884548849,TESS,
1764.8537260913988,1.0162633194606392,TESS,
1764.8551150309077,1.0161707752291922,TESS,
1764.856503970882,1.0162952515092998,TESS,
1764.8578929103908,1.0155736994615379,TESS,
1764.859281850365,1.0162638834252087,TESS,
1764.8606707898737,1.0165398151077631,TESS,
1764.862059729848,1.0163979778350143,TESS,
1764.8634486693566,1.0170134771788542,TESS,
1764.864837608866,1.016618618189106,TESS,
1764.866226548841,1.0169870562802792,TESS,
1764.8676154883499,1.0165271686230812,TESS,
1764.8690044278585,1.0170651223240683,TESS,
1764.8703933673671,1.016749477907227,TESS,
1764.8717823073414,1.017075000654162,TESS,
1764.8731712468502,1.0174522602328344,TESS,
1764.8745601863588,1.0173301520975788,TESS,
1764.8759491258681,1.0171353262956973,TESS,
1764.8773380653777,1.0172659418542889,TESS,
1764.8787270048863,1.0178415060861292,TESS,
1764.880115944395,1.0177634457833626,TESS,
1764.8815048839037,1.0178100783974662,TESS,
1764.8828938234124,1.0182036100441625,TESS,
1764.884282762921,1.0179472722488725,TESS,
1764.8856717024298,1.0194082038742065,TESS,
1764.8870606419391,1.0175670977836284,TESS,
1764.8884495814484,1.017957112756283,TESS,
1764.889838520957,1.0179565384917244,TESS,
1764.8912274604659,1.01884908022448,TESS,
1764.8926163999745,1.0187033686498934,TESS,
1764.8940053390177,1.0182617796187143,TESS,
1764.8953942785263,1.018452178636016,TESS,
1764.896783218035,1.0188443989805271,TESS,
1764.8981721575444,1.0186625073865616,TESS,
1764.899561096588,1.0191601683477531,TESS,
1764.9009500360967,1.0184910683873936,TESS,
1764.9023389751399,1.0189396151212902,TESS,
1764.9037279146485,1.0192363488248712,TESS,
1764.905116854157,1.0188654509023232,TESS,
1764.9065057932,1.0193663901189773,TESS,
1764.9078947327089,1.019431798196185,TESS,
1764.9092836717518,1.0191947127012302,TESS,
1764.9106726112611,1.0200405243924822,TESS,
1764.912061550305,1.0194689972356925,TESS,
1764.9134504898136,1.0196463428357885,TESS,
1764.9148394288566,1.019519525933668,TESS,
1764.9162283678995,1.0198869507460253,TESS,
1764.917617307409,1.0190854688696196,TESS,
1764.9190062464527,1.019551598973725,TESS,
1764.9203951854959,1.0203550317626142,TESS,
1764.9217841250052,1.0204091149573145,TESS,
1764.9231730640488,1.0198077854781373,TESS,
1764.9245620030918,1.0199985421233801,TESS,
1764.925950942135,1.0202744142013624,TESS,
1764.9273398811779,1.0200464482170584,TESS,
1764.9287288206867,1.0201029155975498,TESS,
1764.9301177597297,1.0202139212280832,TESS,
1764.9328956378165,1.0208820136506493,TESS,
1764.9342845768601,1.020162070928369,TESS,
1764.935673515903,1.0211030712373999,TESS,
1764.9370624549463,1.0209428757342054,TESS,
1764.9384513939892,1.0202316352900622,TESS,
1764.9398403330322,1.0202642608127164,TESS,
1764.9412292720751,1.02137429989433,TESS,
1764.9426182111183,1.0207541949520487,TESS,
1764.944007150162,1.0210220204029863,TESS,
1764.9453960892058,1.0209458078442801,TESS,
1764.946785027783,1.0215427105390953,TESS,
1764.948173966826,1.0214271589148374,TESS,
1764.949562905869,1.0216940306914588,TESS,
1764.950951844912,1.0206499579108899,TESS,
1764.9523407834895,1.0210240584435346,TESS,
1764.9537297225324,1.0212783536401082,TESS,
1764.9551186615756,1.0212978661409116,TESS,
1764.9565076001536,1.0207057157771022,TESS,
1764.9578965391972,1.0213383216540652,TESS,
1764.9592854782402,1.021299004370475,TESS,
1764.9606744168177,1.0218780256718576,TESS,
1764.9620633558607,1.0221588449353562,TESS,
1764.9634522944382,1.0215832646627947,TESS,
1764.9648412334811,1.0213935052557916,TESS,
1764.9662301720584,1.0222220912048487,TESS,
1764.9676191111023,1.0210499876473023,TESS,
1764.9690080496803,1.0215562912820588,TESS,
1764.9703969887232,1.0218021226190743,TESS,
1764.9717859273007,1.0219701102900856,TESS,
1764.973174865878,1.0213866025997689,TESS,
1764.974563804921,1.0216581235386828,TESS,
1764.9759527434983,1.0223422278288041,TESS,
1764.9773416820756,1.0217649786261889,TESS,
1764.9787306211194,1.0214447446517725,TESS,
1764.9801195596974,1.0216762708741143,TESS,
1764.981508498275,1.0221752431375635,TESS,
1764.9828974368522,1.0214543467410395,TESS,
1764.9842863758952,1.0224074467929598,TESS,
1764.9856753144725,1.0215903484997684,TESS,
1764.98706425305,1.0219890657507054,TESS,
1764.9884531916273,1.0219729942786504,TESS,
1764.9898421302053,1.0222993514908298,TESS,
1764.9912310687835,1.0223623753823916,TESS,
1764.9926200073608,1.0227230052653171,TESS,
1764.994008945938,1.022023089703754,TESS,
1764.9953978845156,1.022497445248911,TESS,
1764.9967868230929,1.0223507800001532,TESS,
1764.9981757616704,1.02290876086193,TESS,
1764.9995647002477,1.0222146269509103,TESS,
1765.000953638825,1.0225166058633768,TESS,
1765.0023425774032,1.0222675994395396,TESS,
1765.0037315159811,1.02307138985637,TESS,
1765.0051204540928,1.0226801071455265,TESS,
1765.00650939267,1.022814895029398,TESS,
1765.0078983312476,1.0222225658516546,TESS,
1765.0092872698249,1.022627541590293,TESS,
1765.0106762084029,1.022572667494489,TESS,
1765.0120651465152,1.0230359365757904,TESS,
1765.0134540850934,1.0232846289358275,TESS,
1765.0148430236713,1.023144520197995,TESS,
1765.0162319617832,1.0228359687340998,TESS,
1765.0176209003605,1.0224627462305507,TESS,
1765.0190098389378,1.023110312873425,TESS,
1765.0203987770494,1.0226290271489706,TESS,
1765.021787715627,1.0228736663931632,TESS,
1765.0231766537386,1.0233812217255327,TESS,
1765.0245655923165,1.0225141151353745,TESS,
1765.025954530429,1.0230332337688304,TESS,
1765.0273434690064,1.0231003703808819,TESS,
1765.028732407118,1.0224867027403814,TESS,
1765.0301213452299,1.0230014702347687,TESS,
1765.0315102838072,1.0230787992410768,TESS,
1765.0328992219188,1.0232650259334621,TESS,
1765.0342881604963,1.0227379638417475,TESS,
1765.0356770986086,1.0238109288344563,TESS,
1765.037066036721,1.0224193609749923,TESS,
