# "asas_sn_id":360777367373,"ra_deg":101.96900513,"dec_deg":-16.71570556,"catalog_sources":["stellar_main","tic","aavsovsx"]
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
360777367373,2457007.9386948,40.18284706817131,0.5790681245177675,12.449679643285332,0.01566394420504855,15.305532245317979,1.67,bd075527,bd,G,V
360777367373,2457009.9480393,102.90481176383403,0.3691554245487959,11.428692198086527,0.003899291873440974,15.794333257329294,1.53,bd076312,bd,G,V
360777367373,2457011.9462661,189.99765095765974,0.3818744552579096,10.76291082558798,0.0021846634815535786,15.757554873506788,1.59,bd077125,bd,G,V
360777367373,2457021.9235306,107.24943719389506,0.35686485059623846,11.383793849909516,0.0036167702776264262,15.831096958110038,1.58,bd079349,bd,G,V
360777367373,2457038.8239018,107.12358730307827,0.3503224271187791,11.38506863528741,0.0035546349450649513,15.851186540946838,1.53,bd083533,bd,G,V
360777367373,2457039.7927065,48.15875338311267,0.5494135767246334,12.253093313431728,0.012400417959370857,15.362607925679194,1.53,bd083926,bd,G,V
360777367373,2457040.7959205,121.55616618243766,0.2766582484818542,11.2478389190062,0.0024738809796694904,16.10749733592296,1.48,bd084344,bd,G,V
360777367373,2457042.7901052,121.85206442107383,0.2750506715163551,11.245199175986249,0.0024535334927138423,16.113824619712695,1.52,bd085059,bd,G,V
360777367373,2457043.7887571,129.2753867920593,0.23095038411848864,11.18099178987828,0.001941847032486838,16.303559671414064,1.57,bd085474,bd,G,V
360777367373,2457044.7834039,191.5351212325183,0.38411820942251623,10.754160352241682,0.002179860227011336,15.751194154374613,1.45,bd085883,bd,G,V
360777367373,2457047.8581358,57.91378395033304,0.5212284972461437,12.052826550417798,0.009782692059697893,15.41978601374624,1.81,bd087173,bd,G,V
360777367373,2457049.7655637,51.42875510052575,0.5447430777696924,12.18176637504402,0.01151324856875566,15.371877093102302,1.52,bd087875,bd,G,V
360777367373,2457051.7916206,133.21365019709555,0.20335722503565995,11.148409583018033,0.0016592928852879815,16.441707376249116,1.47,bd088537,bd,G,V
360777367373,2457053.8684206,134.36427380830406,0.22323423239666287,11.139071881354685,0.0018058811163238337,16.340454410385277,1.99,bd089302,bd,B,V
360777367373,2457054.7615358,95.76239904507602,0.4083171433740796,11.506793860755142,0.004634626809207619,15.684862357802434,1.63,bd089570,bd,G,V
360777367373,2457061.8729039,125.90251110904805,0.2650830059827794,11.209695424165375,0.0022885461109320806,16.153901676800565,2.26,bd090867,bd,G,V
360777367373,2457070.7899035,42.41055037545041,0.5685821708797189,12.391096633325855,0.014572414017528285,15.325373300357516,1.60,bd092737,bd,G,V
360777367373,2457071.839427,143.84728895786768,0.09893088291405296,11.065027201268354,0.0007475536672528903,17.224026681228285,1.51,bd093172,bd,G,V
360777367373,2457072.7815016,145.3956912864153,0.09169685791011353,11.05340256287004,0.0006855120454157277,17.30647025776467,1.45,bd093488,bd,G,V
360777367373,2457078.7895294,97.78397847388462,0.3862817485520114,11.484112146647632,0.004293867690498395,15.745095922113787,1.53,bd094834,bd,G,V
360777367373,2457097.7789901,163.49427409557944,0.24809461202500038,10.926025036066571,0.0016494036750868985,16.225813062130033,1.67,bd098191,bd,G,V
360777367373,2457291.1352381,81.63300623470985,0.4470082484303568,11.680116928976345,0.005951986253030691,15.586567551089063,1.72,bd141571,bd,B,V
360777367373,2457309.1004587,188.64525767698473,0.371180716037558,10.7706666744805,0.0021387089450807164,15.788392880629019,1.49,bd145702,bd,G,V
360777367373,2457317.0794076,142.86466508998745,0.11451804384406877,11.072469335933965,0.0008712870641226319,17.06517159129899,1.60,bd148040,bd,G,V
360777367373,2457322.063937,106.8656628206746,0.35747068653973807,11.387685945120394,0.0036359208730773105,15.829255307676824,1.54,bd150243,bd,G,V
360777367373,2457343.0107567,187.4278356308292,0.3764823459597991,10.777696179290963,0.0021833466725117556,15.772994853570218,1.61,bd155021,bd,G,V
360777367373,2457357.9900836,158.51484628530193,0.23630028670537073,10.959606544791328,0.0016203412093081968,16.278695772261223,1.53,bd157812,bd,G,V
360777367373,2457360.012904,140.1017808078609,0.13116327285829582,11.093672265622468,0.00101760858444402,16.917825781457257,1.48,bd158699,bd,G,V
360777367373,2457362.0054524,231.40254237453863,0.5226964231326214,10.548861089140505,0.002455237873290681,15.416732573215807,1.46,bd159567,bd,G,V
360777367373,2457364.9566944,118.52769209950866,0.29449316074034454,11.275231834115885,0.0027006453597826735,16.03966836053144,1.45,bd160826,bd,G,V
360777367373,2457368.9349678,182.87271054254842,0.35598421277920417,10.804409149369311,0.002115894496059861,15.833779548006737,1.48,bd162245,bd,G,V
360777367373,2457385.9444594,96.10635998564828,0.44391151046806804,11.502901082710956,0.005020609577247428,15.594115377993706,1.49,bd166070,bd,G,V
360777367373,2457386.9258275,88.38945669037275,0.42632264620178445,11.593780243519163,0.005242640898646747,15.638010386365668,1.67,bd166474,bd,G,V
360777367373,2457388.9341445,155.4273823772038,0.2031493732021172,10.98096257222021,0.001420692626434171,16.442817676950497,1.60,bd167356,bd,G,V
360777367373,2457389.8966689,120.63614308248022,0.28311980255927555,11.256087795254558,0.0025509677942446747,16.08243077676852,1.58,bd167694,bd,G,V
360777367373,2457392.9244237,213.15477043635846,0.4607784119840697,10.638043762844907,0.002349682810088559,15.553626084478347,1.49,bd168865,bd,G,V
360777367373,2457396.8606564,193.91492910910975,0.3945149123106576,10.740753290018795,0.0022113849554003485,15.722197834180712,1.55,bd170142,bd,G,V
